ticket_id,issue_category,priority,resolution_time,cost_per_hour,client_type,escalation_count,satisfaction_score,total_cost,cost_efficiency
39218,Account/Access,Medium,1.693969131366055,40.0,Small,0,4.221115851887165,67.7587652546422,0.061390221832149316
39219,Hardware,Medium,1.4862621706474135,60.0,Medium,1,4.216121935228583,239.1757302388448,0.017554321292313026
39220,Hardware,Critical,5.9128350009736295,40.0,Small,1,3.19036614308963,386.5134000389452,0.008232918249456657
39221,Other,Critical,1.737132705153062,60.0,Medium,1,3.992674070949482,254.2279623091837,0.0156435605049918
39222,Unknown,Medium,1.5256745209936415,60.0,Medium,0,4.490744021435182,91.5404712596185,0.04852735198242706
39223,Software,High,2.41951066224391,90.0,Enterprise,0,4.490744021435182,458.0674367951714,0.009782318808726312
39224,Network,High,0.8200566786114101,60.0,Medium,0,4.65742038241543,49.203400716684605,0.0927710138342796
39225,Unknown,High,2.41951066224391,40.0,Small,0,5.0,31.53233798824834,0.15369322677657382
39226,Account/Access,Low,1.1459458223241843,60.0,Medium,0,5.0,68.75674933945106,0.07167765194546187
39227,Unknown,Medium,2.006559441996412,90.0,Enterprise,1,4.315551250476303,330.590349779677,0.013014707012262998
39228,Software,Low,1.9007780290305307,40.0,Small,1,4.304971321077336,226.0311211612212,0.01896203172084172
39229,Unknown,Medium,1.772420477216416,40.0,Small,0,4.490744021435182,10.381793671197832,0.3945550368567322
39230,Software,High,7.022454730225912,40.0,Small,1,4.490744021435182,430.8981892090365,0.01039769124677132
39231,Unknown,Medium,1.6244917352231774,40.0,Small,0,5.0,64.9796694089271,0.07578091925576542
39232,Account/Access,High,5.110592339651421,60.0,Medium,1,3.760153553070418,456.6355403790853,0.00821648062988218
39233,Unknown,Low,1.1577881443152116,40.0,Small,1,5.0,196.3115257726085,0.02534063826439742
39234,Software,Medium,1.4507813096574624,60.0,Medium,0,4.490744021435182,87.04687857944775,0.05100401165707456
39235,Software,Low,1.453910185761888,90.0,Enterprise,0,4.833424045564955,130.85191671856992,0.03665797332231136
39236,Unknown,Medium,2.0598860153918714,90.0,Enterprise,1,4.490744021435182,335.3897413852684,0.013349824530742502
39237,Network,Medium,2.995002825449682,90.0,Enterprise,1,3.9413937767553873,419.55025429047134,0.009371992375572532
39238,Software,Medium,1.772420477216416,40.0,Small,0,4.287988621920848,25.87456144753501,0.15955566866800538
39239,Hardware,Medium,0.5026881714110145,60.0,Medium,0,5.0,30.161290284660872,0.16045548673769927
39240,Other,Medium,2.32487486288603,40.0,Small,1,4.306807544437151,242.9949945154412,0.017651212693892356
39241,Account/Access,Medium,1.9755022410013945,60.0,Medium,0,4.071645818415455,118.53013446008369,0.03406376004517216
39242,Hardware,Low,1.2221018192042716,40.0,Small,0,4.695074591809146,48.88407276817087,0.0941197125910075
39243,Account/Access,Medium,2.1500855707012074,60.0,Medium,0,4.904172404091355,129.00513424207244,0.037722913273253326
39244,Software,Low,1.4071577483884172,40.0,Small,0,4.785340098057269,56.28630993553669,0.08353374660441788
39245,Network,Low,0.3821564481958517,40.0,Small,0,5.0,15.286257927834068,0.30700729548527766
39246,Software,Low,0.5857473859695371,60.0,Medium,0,4.38363918980935,35.14484315817223,0.12127979558871661
39247,Hardware,High,4.867943126197222,60.0,Medium,0,3.39328819057265,292.07658757183333,0.011578161936053497
39248,Software,Medium,4.594971942784895,40.0,Small,1,3.9522970421027273,333.7988777113958,0.01180498892086997
39249,Other,High,2.41951066224391,90.0,Enterprise,1,3.762508073462321,453.36155872626097,0.00828086795901041
39250,Unknown,Low,1.4729276068560968,40.0,Small,0,4.657079673262056,58.91710427424387,0.07772537958353841
39251,Network,High,1.8795204859838048,60.0,Medium,0,4.61483301654943,112.7712291590283,0.04056239042736246
39252,Account/Access,Medium,2.4339158186467174,40.0,Small,0,3.516734059792404,97.3566327458687,0.035754925332578735
39253,Account/Access,Medium,0.25,40.0,Small,0,5.0,10.0,0.45454545454545453
39254,Unknown,Medium,1.7158415965845344,90.0,Enterprise,0,4.408918474426047,154.4257436926081,0.02836671950012185
39255,Hardware,Medium,0.7398803668594112,40.0,Small,0,4.490744021435182,29.595214674376447,0.14677929438410475
39256,Hardware,High,3.209340380500435,90.0,Enterprise,1,4.131721024585409,438.8406342450392,0.009393677397899508
39257,Unknown,Medium,0.8631944422318599,90.0,Enterprise,0,4.161423443939938,77.6874998008674,0.0528854450131362
39258,Unknown,Low,1.3905884008002003,60.0,Medium,1,4.972985630185314,165.0,0.029957744760152494
39259,Network,High,3.2520408734217408,40.0,Small,2,4.07158897235412,430.0816349368696,0.00944505319265199
39260,Other,Medium,1.1446660619656734,40.0,Small,0,4.292052033290609,45.78664247862694,0.0917366967559449
39261,Network,Medium,4.325566263334621,40.0,Small,0,4.24256076477581,173.02265053338485,0.024379359536084694
39262,Hardware,Low,0.8703739468915603,40.0,Small,0,4.490744021435182,34.814957875662415,0.1253873880579602
39263,Other,Medium,2.598832418640111,60.0,Medium,0,4.984814991544601,155.92994511840664,0.03176458761763705
39264,Unknown,High,1.505475390179897,40.0,Small,0,4.950770723383192,60.21901560719588,0.08086981919391174
39265,Network,Medium,4.510155255836579,40.0,Small,0,4.490744021435182,180.4062102334632,0.02475518349485256
39266,Account/Access,Medium,0.6775412265688274,60.0,Medium,0,5.0,40.652473594129646,0.1200408899774126
39267,Software,High,2.15777846075306,60.0,Medium,0,4.4226712339533245,129.46670764518362,0.033898849091686986
39268,Network,Medium,1.772420477216416,60.0,Medium,1,4.490744021435182,468.86230168891007,0.009557574645365883
39269,Software,Critical,4.906798795928581,60.0,Medium,1,4.490744021435182,444.40792775571487,0.010082317223365953
39270,Network,Medium,1.6884184742951107,90.0,Enterprise,0,4.538227222963943,151.95766268655996,0.029669825906425196
39271,Network,Low,1.3905884008002003,40.0,Small,0,3.8687224530966944,87.98789320775367,0.04347470553173637
39272,Hardware,Medium,7.121904552532442,40.0,Small,0,3.029535416772505,284.8761821012977,0.010597369093515514
39273,Unknown,Medium,3.589091488783378,60.0,Medium,1,4.226556398301316,365.34548932700267,0.011537077762485184
39274,Hardware,Critical,9.166808061286003,90.0,Enterprise,0,3.5329648417152595,825.0127255157403,0.004277131250622526
39275,Network,Low,1.3905884008002003,60.0,Medium,0,4.40425390566853,88.27540814744548,0.0493333382289841
39276,Software,Medium,3.295440714663043,40.0,Small,0,4.286153903564467,131.81762858652172,0.032270971475539686
39277,Unknown,High,2.958798133604082,60.0,Medium,0,4.8424765030735,177.5278880162449,0.027124482101266247
39278,Network,Medium,2.420630222042763,60.0,Medium,0,4.908287390301758,145.23781332256578,0.033563736210108976
39279,Unknown,Medium,0.82003338491838,90.0,Enterprise,0,4.851904451585645,73.8030046426542,0.06486242731510533
39280,Account/Access,Medium,1.772420477216416,40.0,Small,0,4.087544922704739,82.1884714749583,0.04913595418008355
39281,Account/Access,Low,1.3905884008002003,40.0,Small,1,4.352215769707807,181.68016809717423,0.023824237819798286
39282,Unknown,Medium,2.354254288421136,60.0,Medium,0,4.490744021435182,141.25525730526817,0.03156821130201474
39283,Unknown,Medium,0.6431309739127782,40.0,Small,1,4.377960230712803,175.7252389565111,0.024772693796103116
39284,Unknown,Low,1.3905884008002003,60.0,Medium,1,3.875948942089269,486.4180981695554,0.007952000462528915
39285,Network,High,2.170054677934396,60.0,Medium,1,4.00841263244416,280.20328067606374,0.014254501664444343
39286,Account/Access,Low,1.101016595118664,40.0,Small,1,4.726167289189646,194.04066380474652,0.0242317022358013
39287,Hardware,Low,1.3905884008002003,60.0,Medium,0,4.490744021435182,91.65003701562756,0.04846996467662193
39288,Unknown,Medium,0.3055006878546145,40.0,Small,0,4.224822935686538,12.22002751418458,0.31957746919614693
39289,Other,Medium,5.5613739582375485,60.0,Medium,0,4.490744021435182,333.6824374942529,0.013417925526828089
39290,Unknown,Low,0.25,90.0,Enterprise,1,5.0,172.5,0.02881844380403458
39291,Unknown,High,2.41951066224391,40.0,Small,1,4.206454493999496,235.7945395120096,0.017764153272572216
39292,Hardware,Medium,0.9019126106179532,40.0,Small,1,4.19574155838384,186.0765044247181,0.022427945033964745
39293,Network,Low,0.4704763884461082,40.0,Small,2,4.613454372976527,318.81905553784435,0.014425201666667465
39294,Software,Medium,1.254496301274369,40.0,Small,0,5.0,50.17985205097476,0.09769469429141836
39295,Network,Low,0.9090927151441536,40.0,Small,1,4.5384133083515925,186.3637086057661,0.024222477992794828
39296,Account/Access,Medium,1.772420477216416,90.0,Enterprise,0,4.490744021435182,257.0848018224628,0.017400265299327377
39297,Account/Access,Low,0.4878434763899129,40.0,Small,0,5.0,19.51373905559652,0.24373908561715418
39298,Other,Medium,1.1855762675844128,60.0,Medium,0,4.912150172125976,71.13457605506477,0.06809702698434422
39299,Other,High,0.5544361323400243,90.0,Enterprise,0,4.490744021435182,49.89925191060219,0.08822809477283833
39300,Software,Medium,3.275953772857944,40.0,Small,1,4.431679391363553,281.0381509143177,0.01571304937646497
39301,Other,High,0.6624347462274899,90.0,Enterprise,1,5.0,209.61912716047408,0.02373953433104117
39302,Account/Access,Low,1.6655497369001957,40.0,Small,0,4.490744021435182,66.62198947600783,0.06640952234965655
39303,Account/Access,Low,1.3905884008002003,40.0,Small,0,4.490744021435182,21.401431284462262,0.20046683465935425
39304,Software,Critical,3.475780003595937,90.0,Enterprise,0,4.490744021435182,143.77271074194363,0.031019271507873487
39305,Hardware,Medium,2.39188790699199,40.0,Small,0,4.490744021435182,95.6755162796796,0.046451720086434126
39306,Software,High,6.292399146053701,40.0,Small,1,4.490744021435182,401.695965842148,0.01115169855760487
39307,Hardware,Medium,1.7046580523737458,90.0,Enterprise,1,4.490744021435182,303.4192247136372,0.014751841069365971
39308,Software,Low,1.4426545053754485,40.0,Small,0,4.433702311936336,57.70618021501793,0.07552360408559042
39309,Hardware,Low,1.101208111663066,40.0,Small,0,4.634791577417747,44.04832446652264,0.10288488267442804
39310,Network,High,4.824525063239263,90.0,Enterprise,0,3.4241935012416405,434.2072556915337,0.007867960509529376
39311,Unknown,Medium,0.2940088280874817,90.0,Enterprise,0,4.490744021435182,26.46079452787335,0.1635329238881625
39312,Unknown,High,0.897465850665079,40.0,Small,1,4.500130343706501,185.8986340266032,0.024077919922442834
39313,Account/Access,High,2.1112807290342226,40.0,Small,0,4.802750151320207,84.4512291613689,0.05620457655735456
39314,Hardware,Medium,1.772420477216416,60.0,Medium,1,4.2226667740362025,355.04975866381164,0.011859765864982141
39315,Software,High,1.5113485366595565,60.0,Medium,2,4.490744021435182,390.6809121995734,0.011465312404978802
39316,Network,High,2.070899174963177,40.0,Small,2,4.142415050833501,382.8359669985271,0.01079214926945446
39317,Unknown,Medium,1.2486401660103863,40.0,Small,0,4.490744021435182,49.94560664041545,0.088147817202998
39318,Unknown,Medium,1.3951922673104489,90.0,Enterprise,0,4.490744021435182,125.56730405794038,0.03548107510751272
39319,Unknown,Medium,0.3417325954846302,60.0,Medium,0,4.7390906401706125,20.503955729077813,0.22038227291188003
39320,Software,Critical,7.215974183765496,40.0,Small,0,3.320148390945385,288.63896735061985,0.011463058376831627
39321,Software,High,2.5213374468265872,60.0,Medium,0,4.489865468574251,151.28024680959524,0.029484227683109737
39322,Software,High,3.316492756838423,40.0,Small,0,4.546987212984436,132.65971027353692,0.03401913114789003
39323,Hardware,Medium,0.9146752988407252,40.0,Small,0,4.432585458459795,36.58701195362901,0.11792864684025064
39324,Other,Medium,5.534062492862956,60.0,Medium,0,4.490744021435182,332.04374957177737,0.013483946259941263
39325,Network,Low,3.043022999978495,40.0,Small,0,4.155076774808852,121.7209199991398,0.03385793371527834
39326,Hardware,Medium,4.7882743780788575,90.0,Enterprise,0,3.7595430229094897,430.9446940270972,0.008703760168596126
39327,Account/Access,Medium,1.1973592746137882,60.0,Medium,0,4.426941210632547,71.8415564768273,0.06077493981118961
39328,Account/Access,Medium,0.9840119465856438,90.0,Enterprise,1,4.332672491580408,238.561075192708,0.018085878467923533
39329,Software,Medium,1.772420477216416,60.0,Medium,0,4.426128267974099,105.93242545291196,0.04139182525064074
39330,Unknown,Critical,5.485866354576252,40.0,Small,1,4.490744021435182,369.4346541830501,0.012122904730225599
39331,Network,Medium,1.078871611321109,40.0,Small,1,5.0,193.15486445284435,0.02575263830803674
39332,Software,Medium,1.5317110654641162,90.0,Enterprise,0,4.7830604434745085,137.85399589177047,0.03444668922025591
39333,Account/Access,Medium,1.772420477216416,40.0,Small,0,4.185350489217366,57.93994333843173,0.07101042607362522
39334,Other,High,2.41951066224391,40.0,Small,1,4.147496902307234,384.07815585267167,0.01077053278476289
39335,Unknown,High,2.55344439630323,90.0,Enterprise,1,4.490744021435182,379.8099956672907,0.01179261067863012
39336,Hardware,Low,1.4183009372913402,60.0,Medium,0,4.490744021435182,85.0980562374804,0.05215848321881465
39337,Network,Medium,1.772420477216416,60.0,Medium,1,4.437359182263325,305.6820686451148,0.014468922822475585
39338,Account/Access,Low,1.3416894234000516,90.0,Enterprise,0,4.618374648722088,120.75204810600464,0.03793262389065565
39339,Software,Medium,2.32594542843248,60.0,Medium,0,4.490744021435182,139.5567257059488,0.03194969147780254
39340,Other,Low,1.2990503306465848,40.0,Small,2,4.490744021435182,351.9620132258634,0.012723023592234319
39341,Hardware,Medium,1.9812687379870115,40.0,Small,1,4.9306632971584685,229.25074951948045,0.02141432028972096
39342,Account/Access,Medium,1.772420477216416,40.0,Small,0,4.344400705827307,178.33844496246698,0.02422459226038527
39343,Account/Access,Low,1.0996204485762615,40.0,Small,0,4.42775191289402,43.98481794305046,0.09842769439457177
39344,Hardware,Low,0.3744122091332146,40.0,Small,0,4.080545478911508,14.976488365328589,0.25540941072926343
39345,Network,Medium,1.1255975013931372,90.0,Enterprise,1,4.449263308943936,251.30377512538237,0.01763454909357926
39346,Hardware,Medium,1.772420477216416,60.0,Medium,0,4.581062296052393,81.51922983112858,0.05551508788227064
39347,Network,Medium,1.772420477216416,90.0,Enterprise,1,4.295120265937995,277.91369476583714,0.015399459928075517
39348,Unknown,Low,0.8792451688243488,40.0,Small,0,4.489302496102011,35.169806752973955,0.12411740341225051
39349,Account/Access,High,1.9170841738185505,40.0,Small,1,4.490744021435182,226.683366952742,0.019723636739645025
39350,Network,Medium,3.4787496668947004,90.0,Enterprise,0,4.548471639398502,313.087470020523,0.014481544389851964
39351,Software,Low,2.359887908538066,40.0,Small,0,4.156825854164946,94.39551634152268,0.043574645995763744
39352,Hardware,Medium,7.944027295198536,60.0,Medium,0,3.6915651489328014,476.64163771191215,0.00772873396594322
39353,Hardware,Low,0.9544098914713246,90.0,Enterprise,0,4.853450524293707,85.89689023241921,0.05585298290091165
39354,Network,Low,1.1774989758557424,40.0,Small,0,5.0,47.0999590342297,0.10395019248232241
39355,Other,Medium,5.102918887453003,40.0,Small,0,3.7007899663918846,204.1167554981201,0.018042358155503303
39356,Account/Access,Medium,3.901553071364276,90.0,Enterprise,0,3.504611318145455,351.1397764227848,0.009952330162037023
39357,Unknown,Medium,2.9063215142935888,40.0,Small,0,4.180165439204254,116.25286057174355,0.03565086104356946
39358,Other,High,2.41951066224391,40.0,Small,0,2.7522613314997044,305.5068216554812,0.008979445601355301
39359,Hardware,Medium,1.3822300412073387,90.0,Enterprise,0,4.492008033933115,124.40070370866049,0.035821234658852126
39360,Other,Medium,2.982827644440976,60.0,Medium,0,4.419757372455891,178.96965866645857,0.024558347252561705
39361,Software,High,3.4958543771935204,60.0,Medium,0,4.170486023815675,209.7512626316112,0.019788664474601973
39362,Unknown,Medium,1.039692731046839,90.0,Enterprise,1,4.380638330496831,243.5723457942155,0.0179114213271795
39363,Account/Access,High,1.9053175114571568,40.0,Small,2,4.133924708356466,376.21270045828624,0.010959134470642281
39364,Software,High,2.1622198608523404,60.0,Medium,0,3.903124116969697,129.73319165114043,0.02985564773317189
39365,Unknown,High,3.522728044156377,40.0,Small,0,4.173183763512763,140.90912176625508,0.029407438447731374
39366,Account/Access,High,4.902976396103956,40.0,Small,0,3.765085799938735,196.11905584415825,0.019100567338935514
39367,Hardware,Low,0.3276665669694157,90.0,Enterprise,0,4.490744021435182,29.48999102724742,0.1472858426695509
39368,Hardware,Low,1.8170057644287267,40.0,Small,0,4.774260690049684,72.68023057714908,0.06479703785740264
39369,Unknown,High,5.783326945824845,60.0,Medium,1,4.490744021435182,496.9996167494907,0.009017565215706111
39370,Network,High,2.4232635733876884,40.0,Small,0,4.693077156908702,96.93054293550752,0.04792250728150607
39371,Unknown,Medium,1.772420477216416,40.0,Small,0,4.754621828775966,72.31378328556508,0.06485304148411224
39372,Software,Low,3.358566225225825,90.0,Enterprise,1,4.490744021435182,452.2709602703242,0.009907416126453296
39373,Software,Low,1.0844191343947938,40.0,Small,0,4.490744021435182,43.37676537579175,0.10119583938591785
39374,Network,Medium,2.898444192667222,90.0,Enterprise,0,4.490744021435182,260.85997734005,0.017149409646528474
39375,Hardware,Medium,2.65996683948036,40.0,Small,2,3.544079875603301,406.3986735792144,0.00869929164095374
39376,Unknown,High,8.288676475532032,90.0,Enterprise,0,3.778065047541181,745.9808827978829,0.005057780104612723
39377,Hardware,High,4.983374017634859,60.0,Medium,1,3.5802004875231934,449.0024410580916,0.00795595792570605
39378,Account/Access,Low,1.487991505671941,60.0,Medium,0,4.329240774800955,89.27949034031646,0.04795375736484004
39379,Network,Low,6.654665863748263,40.0,Small,0,3.5389448868747984,266.1866345499305,0.013245216748345464
39380,Hardware,High,1.6642788264342128,40.0,Small,1,4.740043950518782,216.5711530573685,0.02178617837847714
39381,Account/Access,Medium,3.5159512100631747,40.0,Small,0,3.732509962897957,140.63804840252698,0.026352452642459345
39382,Software,Low,3.664977391928904,60.0,Medium,0,4.178438626811812,219.89864351573425,0.018915637327189785
39383,Network,Medium,1.772420477216416,40.0,Small,1,4.8620493295950205,160.0,0.030199064158975282
39384,Software,Low,0.5577571367330528,60.0,Medium,0,4.490744021435182,33.46542820398317,0.13029706159043705
39385,Software,Medium,3.372578935629101,90.0,Enterprise,0,4.490744021435182,303.5321042066191,0.014746373073323984
39386,Account/Access,Medium,1.0396197107364311,40.0,Small,0,4.490744021435182,41.584788429457255,0.10545418181128713
39387,Unknown,Medium,1.772420477216416,40.0,Small,1,3.8360252348523023,223.1325324024885,0.017114986359783403
39388,Network,Medium,6.771067997360297,40.0,Small,0,2.9130595601631137,270.84271989441186,0.010715974153343497
39389,Software,High,0.7130263920264489,40.0,Small,0,4.490744021435182,28.521055681057955,0.152120034932106
39390,Software,Medium,2.956693079006118,40.0,Small,1,4.164773100565173,268.2677231602447,0.01546703426495222
39391,Unknown,Medium,4.797812776858778,60.0,Medium,1,3.9622030912748167,437.86876661152667,0.009028218439572936
39392,Hardware,Medium,2.162100163478502,40.0,Small,0,5.0,86.48400653914008,0.05715330376144827
39393,Hardware,Medium,1.772420477216416,40.0,Small,0,4.359022911904897,10.0,0.39627481017317245
39394,Software,Medium,2.1121269866493195,60.0,Medium,1,4.571063091444714,276.7276191989592,0.016458799109101512
39395,Software,High,1.012729246475206,60.0,Medium,1,5.0,210.7637547885124,0.023611217155615132
39396,Unknown,Low,0.4117615986438461,40.0,Small,0,5.0,16.470463945753846,0.28619732226488687
39397,Unknown,Medium,6.94720888510706,40.0,Small,1,4.490744021435182,427.8883554042824,0.010470659706305336
39398,Account/Access,Medium,4.18961661755538,60.0,Medium,0,4.089431686081093,251.3769970533228,0.016203662512146732
39399,Other,High,1.1379226968793157,40.0,Small,0,4.987025824097254,45.51690787517263,0.1072088849387809
39400,Hardware,Low,1.037489531067621,90.0,Enterprise,0,4.159408115035225,93.37405779608592,0.04407363858426497
39401,Account/Access,Low,2.82840003975308,60.0,Medium,0,4.490744021435182,169.70400238518482,0.026307198183332856
39402,Unknown,Medium,3.1491553125259,40.0,Small,0,4.900530052489,125.966212501036,0.03859711931195091
39403,Software,Low,1.9743209095308731,60.0,Medium,0,4.490744021435182,118.4592545718524,0.03759226555975274
39404,Unknown,Medium,0.9806601555738602,60.0,Medium,0,4.486264393227409,58.839609334431614,0.0749714853276293
39405,Software,Medium,0.9248049679783944,60.0,Medium,1,5.0,205.48829807870365,0.024214447242401283
39406,Unknown,Critical,9.984468443427772,60.0,Medium,1,2.010979030820963,749.0681066056663,0.0026810619103928863
39407,Unknown,Medium,3.934717651499181,40.0,Small,1,4.490744021435182,307.38870605996726,0.014561960062707163
39408,Unknown,Medium,3.602808290203633,60.0,Medium,0,3.991315576508199,216.168497412218,0.018378888393430704
39409,Unknown,Medium,0.987686930095436,90.0,Enterprise,0,4.727210014027891,88.89182370858924,0.05258776403683311
39410,Network,High,2.113516174034629,60.0,Medium,1,4.110350256994402,276.81097044207775,0.014795492958588511
39411,Hardware,Medium,0.7686822531666657,60.0,Medium,0,4.017537337207238,46.12093518999994,0.08526013588244413
39412,Software,Medium,2.480543167859284,60.0,Medium,0,4.490744021435182,148.83259007155706,0.029971743926274597
39413,Hardware,Medium,8.241507971564175,60.0,Medium,1,3.0179894017089484,644.4904782938505,0.004675497940242352
39414,Other,Medium,1.4375719711470636,40.0,Small,0,4.490744021435182,57.50287884588254,0.07676107757475327
39415,Account/Access,Medium,0.3324425603497831,60.0,Medium,1,5.0,169.946553620987,0.02924890788430702
39416,Hardware,Medium,4.025978380379372,40.0,Small,2,3.822251546637036,461.0391352151749,0.008272570990890168
39417,Unknown,High,2.41951066224391,60.0,Medium,2,4.772885138195493,409.9712612336939,0.01161367129143721
39418,Account/Access,Low,1.8037553500382544,90.0,Enterprise,0,4.640131707349778,162.33798150344288,0.028408161192147292
39419,Account/Access,Low,0.25,60.0,Medium,0,5.0,15.0,0.3125
39420,Account/Access,Low,1.3905884008002003,40.0,Small,0,4.492838890713829,10.0,0.40843989915580264
39421,Software,Low,2.831551327641856,90.0,Enterprise,0,3.986435885791007,254.83961948776704,0.015581776949842667
39422,Software,Low,0.932121614195568,40.0,Small,0,5.0,37.28486456782272,0.13059991347605157
39423,Unknown,Medium,0.4209331118751824,40.0,Small,0,4.675852535681045,16.8373244750073,0.2621386712022085
39424,Account/Access,Medium,1.1050207289536034,40.0,Small,0,5.0,44.20082915814413,0.11061743983736451
39425,Software,Medium,1.572500267335649,40.0,Small,1,4.7804626146540805,212.90001069342597,0.02234905271466171
39426,Network,Critical,4.9101619643858605,60.0,Medium,0,4.174165278442836,294.6097178631516,0.014120527933304303
39427,Network,Medium,1.4826560631024517,40.0,Small,0,4.2249267947870335,59.30624252409807,0.07005786827290349
39428,Unknown,Medium,2.2931616445265464,40.0,Small,0,4.690799182830533,91.72646578106183,0.05058749024152463
39429,Network,Medium,1.7006906455280812,60.0,Medium,0,4.457075936635604,102.04143873168488,0.043255179581116125
39430,Hardware,Medium,1.772420477216416,90.0,Enterprise,1,4.490744021435182,535.3097310125634,0.008373415140084385
39431,Software,High,6.942278867794722,90.0,Enterprise,0,3.874777141314793,624.805098101525,0.006191667586393143
39432,Software,Medium,1.9936775081061824,40.0,Small,0,4.754035619786086,79.7471003242473,0.05887562030953217
39433,Hardware,Medium,1.772420477216416,40.0,Small,0,4.004293166759872,187.6637736471392,0.02122449418534988
39434,Network,Low,0.8665884081227018,40.0,Small,1,4.483095424331287,184.66353632490808,0.02414634296572885
39435,Software,Medium,1.323041885778954,40.0,Small,0,4.75403599906068,52.92167543115816,0.08816558389640844
39436,Software,Low,3.791394104728349,90.0,Enterprise,0,4.444435862174812,341.2254694255514,0.012986864682032865
39437,Hardware,Medium,2.0434570344832856,40.0,Small,0,4.122969010231813,81.73828137933143,0.049831455784404996
39438,Network,Low,0.6379502029615022,90.0,Enterprise,0,5.0,57.4155182665352,0.08559369407947846
39439,Unknown,Medium,1.772420477216416,60.0,Medium,0,5.0,45.139830894987455,0.10836624025302162
39440,Hardware,Medium,1.9235129334179948,40.0,Small,1,4.3154924348829695,226.94051733671975,0.018932537687049337
39441,Account/Access,Medium,0.8336406996758798,40.0,Small,0,4.490744021435182,33.34562798703519,0.1307515478572804
39442,Network,High,1.4146973682094677,60.0,Medium,0,4.242847061479592,84.88184209256806,0.04940330759214997
39443,Network,Medium,0.8168727501406297,90.0,Enterprise,0,4.490744021435182,73.51854751265667,0.06026344006064326
39444,Network,Medium,1.0172817230150246,60.0,Medium,0,5.0,61.03690338090148,0.08059718856855913
39445,Software,Medium,1.772420477216416,60.0,Medium,0,4.407347311808576,91.01033086827374,0.047900570188344815
39446,Hardware,Medium,1.772420477216416,90.0,Enterprise,0,4.837940039794707,87.20436605609765,0.054849212755724526
39447,Software,High,3.3115438170643023,90.0,Enterprise,2,4.053300838363168,598.0389435357872,0.006766339454391449
39448,Account/Access,Medium,1.772420477216416,40.0,Small,0,4.381374067600808,91.41441199498249,0.0474100735266128
39449,Network,Medium,0.7218794591235955,90.0,Enterprise,0,4.490744021435182,64.9691513211236,0.06807339387428539
39450,Account/Access,Medium,1.772420477216416,90.0,Enterprise,0,4.796151816096978,172.22387941335654,0.027687590373450366
39451,Other,Medium,2.1454253142223823,90.0,Enterprise,1,4.914415415278528,343.0882782800144,0.01428242612577242
39452,Software,Medium,2.0057607617368007,60.0,Medium,1,4.741446218779826,270.34564570420804,0.01747382459915514
39453,Other,High,2.41951066224391,40.0,Small,0,4.90474537926829,40.79409087517207,0.11735499628206943
39454,Network,Critical,5.461680249054128,90.0,Enterprise,0,4.490744021435182,491.5512224148715,0.009117313727124746
39455,Network,High,3.228425117227092,60.0,Medium,1,4.505900781789921,343.7055070336255,0.013071740050124517
39456,Network,High,3.5065282008450787,60.0,Medium,0,5.0,210.3916920507047,0.023652774390020462
39457,Unknown,Low,1.3905884008002003,40.0,Small,0,4.51477892982424,95.55211065309032,0.04676002315522386
39458,Hardware,Medium,3.5017979563411856,40.0,Small,0,4.658484182837492,140.07191825364742,0.033022051734361006
39459,Unknown,Medium,3.045610540998394,40.0,Small,0,4.437472964712943,121.82442163993576,0.03612858831708205
39460,Software,Medium,0.7541265849358794,40.0,Small,0,4.490744021435182,30.165063397435176,0.14409545599720364
39461,Software,Low,3.907396478354409,60.0,Medium,0,3.796245335391421,234.4437887012645,0.016123786303015062
39462,Hardware,Low,3.6170825378414087,40.0,Small,0,4.212857273259772,144.68330151365635,0.028917914609896858
39463,Hardware,Medium,1.772420477216416,90.0,Enterprise,0,4.099842382084463,167.15407897303052,0.024381462567684836
39464,Other,Medium,2.582504153910964,90.0,Enterprise,0,4.178757175763933,232.4253738519868,0.017901897753470668
39465,Software,Low,0.25,60.0,Medium,0,5.0,15.0,0.3125
39466,Unknown,Medium,3.105734857325214,60.0,Medium,0,5.0,186.3440914395128,0.02668885878161967
39467,Network,Medium,4.041076636767027,40.0,Small,0,4.336504182742591,161.64306547068108,0.026662705662814215
39468,Hardware,High,11.641829093264011,40.0,Small,3,4.490744021435182,915.6731637305604,0.004898958755549601
39469,Unknown,Low,2.5573336062296423,90.0,Enterprise,0,4.242009567585875,230.1600245606678,0.018350965205372532
39470,Unknown,High,1.7633677470649716,40.0,Small,0,4.553464399084221,70.53470988259886,0.06365391579216946
39471,Software,Medium,1.772420477216416,60.0,Medium,0,4.2688644615785885,121.59498794449443,0.03482087264049767
39472,Unknown,Low,1.3905884008002003,90.0,Enterprise,0,5.0,114.27078637632398,0.04337612466420177
39473,Account/Access,Low,1.3905884008002003,40.0,Small,0,4.490744021435182,17.628889662363633,0.24106342905170208
39474,Software,High,9.77021942817946,60.0,Medium,0,4.490744021435182,586.2131656907675,0.007647553365314112
39475,Network,Medium,1.101686456161669,60.0,Medium,0,4.6911103972551125,66.10118736970014,0.06991098937503162
39476,Unknown,Low,1.943325609130719,40.0,Small,0,4.852229851734139,77.73302436522876,0.061628902113876526
39477,Network,High,2.569195964999728,60.0,Medium,1,5.0,304.15175789998364,0.016385289845319513
